091 1 1342 111000 1001 44444133334433413223 33333333333333333333 33333333333333413411 1227 333333 16616315
092 1 2454 111100 0100 12332312311321444414 23323312332343232343 31233233433222344254 0111 335242 14513153
093 1 2442 111000 1000 34224124434443444211 22122222223221112322 32233322333322332121 4411 222222 23413353
094 2 2433 110000 1000 34212344323333522211 22222222113221111211 33133323224111213512 0221 112223 24515152
095 1 2332 010000 0100 44424233111322334455 22222222222222223333 33333333433322322322 0421 222222 26515152
096 1 1332 010000 0100 32421132221222322212 11111111111111111111 22333333443312222222 0422 222222 17417252
097 1 2421 110000 0101 44322122222221424333 32212233223332233233 23333322544312522321 0424 332333 13413153
098 1 2333 110000 1011 21121122222221223111 11111112111111111111 11121211421111311111 4321 121122 13513143
099 1 2222 100000 0100 23312111221122311111 11111122111111121211 11132233212121111221 0231 111111 13513153
100 2 4333 110000 0111 33212232312331312122 11122232113211111111 22223321323213321211 0127 111111 23412153
101 1 3343 100000 1110 32322112222321323322 11122222223211112332 11133411431132221221 0131 111111 14332143
102 2 1221 100000 0100 22241144215521533222 11111111111111111111 22223532522211322222 0233 222222 14413133
103 4 0000 000000 0000 42222233212221121211 31222233113332233333 22222322333211332322 0011 003311 22411153
104 1 3422 110010 1001 44212132221311333222 11111111112111111221 22232232323222322221 0424 222233 15414353
105 1 2222 111101 1000 44322122212231324312 11122212113231111111 13343413434311411311 0121 111111 23513153
106 1 5332 111000 1100 13223223223222333323 22223233223222222222 22333332233323322322 0427 232323 23414353
107 2 3221 110000 0110 33223123322221333322 21112133113211112222 32333332333212221211 0121 333333 22413153
108 1 2232 110001 1000 32211133212122313211 11111112113111111211 33334532523213421211 0111 121222 13513253
109 1 2343 110011 1000 33211133111111233111 21111111113211111111 12224331444413511222 0327 333344 23433353
110 1 3342 110000 0110 23323123333233333333 22222233223232222333 33233322333322222322 0121 222233 23413253
111 2 1132 010001 1000 32324234221221333222 32222122112221211111 33333333222311331311 0421 333333 12412153
112 1 3222 000001 0110 44323344221131444212 12111111112111222222 11133323133313411321 0221 112211 12412133
113 1 2342 100000 0100 44231122222221333322 22222124212211112222 33223322433322333322 0331 222222 24413353
114 1 3332 111011 0101 33121112311122212211 21112222223222222222 11111111212111221211 0332 232323 14514153
115 1 3433 111010 0101 23222212211112222111 22222222222232222222 33223322323222222222 0326 222233 22612153
116 1 4242 111100 0001 22223123111221223211 22111122111111112211 22233322222222222322 3232 222222 14533153
117 2 3222 110100 1000 24451112111131333322 22111122112211111221 33333332344423422222 0121 222211 16332343
118 2 1142 100000 0011 32221112111211223211 11121122113321111222 11113433234111322222 0112 222222 22331153
119 1 3443 111010 1001 34211111333442322322 21111113114211111111 22343322322222332321 0332 222233 24533253
120 1 4433 111111 0111 33221224223442333322 11111111112211121111 32333222344323432222 1334 222222 23332353
121 2 3423 100000 0001 23111111223331213111 21111112112111111111 12212211322212311111 3234 222222 23433153
122 1 3254 110001 0101 32322222111111323111 11112122113311111111 22112334133233122211 3233 232323 22432143
123 1 2421 110000 0101 34514134324312323344 12223323124212223313 33345552434213312311 0421 222222 25415152
124 2 1352 110001 1001 35352313311131323333 22222223213331112221 44443443525313111211 0434 222222 23512153
125 1 2353 100001 1000 35335135312211333311 21112113111111111111 22233433323323321411 0421 223333 23514153
126 1 2242 100001 0011 42223211222222415533 11224433225222333324 22235532555315511323 0422 232322 13513153
127 1 1121 100000 1000 34522223113221423233 11111111111111111111 33333442344413422221 0421 111111 24313333
128 1 2232 110000 0101 22224144221231332222 21222223223232212222 34343211323221221321 0222 122233 15514353
129 1 5222 110001 1000 31112123222222122211 22123123312222122222 11111212323223333322 0233 222222 23533153
130 1 2222 010000 0001 12211211211211212221 21112212121221122112 21112222544315531312 2447 233332 13433153
131 1 2122 100000 0100 22121111111121322321 22123333233232122222 32322324212322222322 3333 111111 13533153
132 2 2132 100000 0001 21114134213231213111 11112133112211111213 23121313444312331311 0121 222222 22431133
133 1 5433 111000 1110 21435445222222313333 12131133222222112212 11233122423211222221 3317 222233 24433143
134 1 6332 111000 1000 32113133311331323211 11112122113311111111 33332332222323311211 4422 222222 23432153
135 1 2311 100000 0010 22145355512151555111 11111111111111111111 55555555555511111311 3221 111111 22431287
136 1 3322 100000 0100 14211111322111342111 11121111111111111111 33232321422222422221 2141 112121 25333253
137 1 2332 110000 0100 14211111111111112111 11121111112111111111 33133342324324222321 1444 222222 26333243
138 2 1121 100000 0100 23321212322221134422 11212222212322223332 33333332233323333332 0321 222233 27235342
139 1 5433 110100 1000 14211111111112211111 11212211211111111111 22231111412211211111 0424 111111 26336271
140 1 2121 100000 0100 22431111113121111111 11111111111111111111 22331111312222221211 6121 122222 27133343
141 2 5264 111111 1000 43215132311221441411 11111111111111111111 22222321524212311221 1213 223322 24333243
142 1 1222 100000 0100 34433223333333243333 22223222222222222222 33322322445323222222 0322 222222 26334343
143 1 2342 110000 1001 24421124333331334333 11113323223322223333 33333333333322333322 0421 222222 24335352
144 1 1111 100000 0010 44221111131111111111 12112222311122121111 33231122323313111111 1134 222222 25334243
145 1 1242 110010 1011 34314232112231444222 11111133224322121231 22133321233212321311 0222 333333 25537343
146 1 1232 100000 1000 22322222223333432322 22223213224321322322 32233322443322422222 2321 222333 26333343
147 5 0000 000000 0000 23422222222221122223 11121212212112122222 32233332434322322221 2421 003333 26122243
148 1 1232 110001 1001 14441132211112442222 22211111114311111111 44333433444424422221 6424 222233 26436353
149 1 1232 100000 0100 33311122112221222222 11111111111111111111 32222222333312221211 0422 222222 27333253
150 3 4343 111111 1110 33323113211222323222 22122233112232223333 23334422434222322321 0112 323233 22433143
151 2 2332 111101 1100 23222222211121323222 22222223222132221222 33233332333322222321 6421 222233 14634153
152 2 1141 000100 0100 13421212111111224112 11111111111111111111 33333333324413321131 3333 222222 27134343
153 2 1244 100001 1000 12224113222222222222 22211111114311111111 11112222223312411111 0415 111111 24333123
154 1 1322 100101 0100 32322211112212323212 22122222221222221122 33232233333322221211 4437 222222 27123343
155 1 3432 111100 0101 23221114431232112111 21112223223322221232 22344452433211311112 0141 111133 24433143
156 1 2433 110110 0101 14433122222221333333 21223345313222223344 22133341423312332311 0421 122233 16536343
157 2 1232 110010 1001 34432333222332334322 22222123213322222222 23333332333322212322 0411 333345 22432143
158 2 3343 111001 0101 14422211221111333233 11111111113311112211 34334444221122211111 1441 121333 16535321
159 1 3332 110000 1000 22323123332221122222 11111112112211112222 33445333333322321111 4231 222233 23432123
160 3 3322 111001 0101 32151111111111525321 21322234214311222133 22232232534513411211 1336 333333 22432123
161 1 2211 110000 0101 23433222232333333333 13333333222233332332 23334432323212221212 1132 333344 13633143
162 5 0000 000000 0000 13111111411131334322 11111111113321111333 12113131434211311311 0315 002222 12431113
163 2 4132 100010 0101 14431222222222314223 11213222213211222212 22233332333223111211 3127 222233 14333323
164 1 2321 100001 0001 42221122222221433332 21112222222222222211 22222322333311311221 0234 222233 22532123
165 1 2122 110011 0110 12111111131131314111 11111111114121111333 11111111344333321211 0125 333333 22531123
166 1 3333 110001 0011 23221122222221324444 22222233112211112222 13123323222222222221 0111 111111 22331173
167 1 3322 110000 0110 23211121111211323222 11111111112111111111 22333332323223332212 4335 222222 13433143
168 1 5321 110001 0001 24411121111111222222 11111111112211111121 12112332223111122221 1434 223333 22432133
169 5 0000 000000 0000 32412234312131332222 22122133112221121233 22123332243342322222 0012 003333 22332133
170 1 4332 100000 0101 33223232333333333333 22223333333233332323 33333333333333332222 6441 222333 24332333
171 1 3221 100000 0010 24222133112232221222 22122112122222222231 32332322233211321121 0122 223233 26333323
172 1 4422 110001 0101 22211112321231333322 22221112222221122322 23322321223222322221 0137 222233 23432323
173 1 3332 110001 1001 22312213222333335444 22112334243322113333 33334444555523432321 0411 332333 14434323
174 1 2431 111001 0101 22311112222222332222 22222222221122222222 12122332322122332322 0121 222222 15533143
175 2 2243 110001 0101 32222223222342334322 22112234213222223222 22223332233311321322 3431 333344 22432143
176 2 1343 110001 0101 33213213322122344111 22223222223111113231 22323331311111111111 0117 223333 25338398
177 3 3122 100100 0010 32111122222221212111 22223222223111113231 22113311422111211111 5317 223333 22423123
178 1 2232 100001 0111 32212222111111111111 11213222213211222212 13223322223111222211 0121 222222 22432133
179 3 3232 100000 1000 44424124223222424444 22223322223333333333 34344442223333222332 3422 333333 13533133
180 1 2343 111011 0110 23323132211221322333 11111222212211222222 22223232323222221222 0222 333333 24432333
181 2 1142 110101 0011 33233111221111344211 11113122113121122111 32323333444312321221 0222 233333 12433133
182 3 3331 101100 0100 23422121112322434333 22112222112211211212 22233443234321311322 1421 222233 23433123
183 2 2121 100010 0100 22223323323332333333 22122133112221121233 22232323333332322322 0424 222222 23532133
184 1 2342 100000 1000 22222111211111213111 11112222112111111111 33332321323211311111 0421 112222 23331323
185 2 1222 100000 0110 33521112223341433222 11112212113221221233 32134341333211111321 0127 223333 22432153
186 2 2252 000001 0100 22442244122422424222 22222422222111113231 44244444224411421421 0437 111122 18335371
187 1 2353 100111 1011 13322212211111221211 11112212113221221233 33333333333322222221 0325 111111 22432343
188 1 1122 100000 0110 35321223322231333223 11213222213211222212 23333332444313222411 0427 111111 22332143
189 2 3322 110000 1000 13222112212121323322 12122223223223222222 23232321444422221221 0321 232333 24432233
190 1 1211 010101 1100 32433323222222324333 22122222223322222222 33323333233322322222 0421 111111 14332123
191 1 1422 110000 1100 34521132222331333223 22223233222222232223 33333434234311332321 0412 111111 25333133
192 5 0000 000000 0000 23311111222321122212 11112222222222222222 22222122423322322332 0000 002222 25332323
193 1 2342 111000 1111 23124211111111113111 11112222112111111111 13131111312111111411 0224 111111 24432323
194 1 1453 111111 1000 13333311111222323333 11112222222222222322 33233432523221122421 0124 111133 16534322
195 1 2454 111010 1000 11113112121121111111 11121222211112221111 11111222333332332311 4322 222223 15433173
196 1 3233 110100 0111 24334233333333233222 22223333333322223333 33232222434322322222 1241 222333 24432223
197 1 1222 110100 1100 33122111111221211111 11111111113322222222 22231211534322221221 0247 333333 23432333
198 1 3331 100000 0001 23241122111331233222 11122222222211122222 22223542433222222221 0121 222222 23332323
199 1 2431 110000 1001 44444434222333433334 32323323223212112222 33333332434413322311 0431 222222 15535322
200 1 2343 110001 1001 13211113211111223211 12222122111122111111 11114332411111111111 0341 112232 25432333
201 1 4322 100000 1000 32112111111221332211 11111111112211111211 11132112222211321311 3331 111122 23332323
202 5 0000 000000 0000 23222222221222322211 22222222213221111221 33332232323212221211 0012 002322 23532133
203 5 0000 000000 0000 22212111212221222111 11111222211131112122 11131321434311211313 0025 000000 22538187
204 2 1111 100000 0001 24111112111231133111 11111133112111114311 23343411523313211311 1121 232323 13532187
205 1 2232 110011 0011 23422122333443443223 12222111212211232332 33332233345413221322 0427 222122 22538187
206 2 3211 100000 0100 33111111212321213211 22222233313232222233 11112321222221122321 0117 333333 22538187
207 3 1132 100001 0011 42334244222232334222 22222233222232221332 22332323234222422422 4141 222222 12518187
208 5 0000 000000 0000 32121222212222214222 21122122123322222232 12132221333211122311 0031 002233 22518187
209 2 1231 100000 0010 33231113321333331322 22112233213111123333 23234452333222112411 1137 223333 12538187
210 1 1353 100100 0100 23434444321332444333 44122222222111111111 33343443223211221111 6126 222222 15537231
211 1 1232 100000 0011 11132123111551515555 11111143131132131125 33335551555313131411 0221 112233 12531187
212 5 0000 000000 0000 12421222222313345433 22223333123322233234 23533322323211321311 0022 000000 12538187
213 5 0000 000000 0000 23121122111111212111 11112111112121111121 22212321322211321321 0000 002233 22531113
214 5 0000 000000 0000 22231124222221434222 11212232112223122222 13131331333111113111 0021 002244 22548187
215 2 3211 110000 0100 23431124421442423233 12221124223122122321 22234433433343233321 0432 222244 12531187
216 1 2123 100101 0101 12512445411511125333 11111222114531111111 22323552114512311311 0147 222233 12538187
217 2 1121 100000 0001 24432111123221322333 22223223113222221121 33443543434412232311 0121 221222 12531187
218 1 4343 110001 1010 41341212112441135134 53422255112211121421 13115552213113451111 0133 334444 12538187
219 3 1122 100000 0011 31112212331331333332 12124414321112232331 22333422333311231112 3137 222222 12531187
220 2 3144 110100 0000 32242123322231434342 22223213213232212312 22342331423111421211 0112 323333 12532187
221 5 0000 000000 0000 22222111313222333333 11123122112312112311 32333321123133312311 0000 000000 12531187
222 5 0000 000000 0000 22221111221331133222 11112122213332111331 22222211435211311311 0047 002233 22538187
223 1 1111 100000 0100 22221111222222323111 11111111112111111111 12222231334212321311 0411 333333 13531187
224 5 0000 000000 0000 22411133111131344334 13222233213121113333 34433453425313331321 0024 001233 12521187
225 5 0000 000000 0000 24232222223222222222 12112222222232112111 11442311424213211311 0022 001111 12511187
226 5 0000 000000 0000 23311211231331334433 11111123113321112222 33335531544312513311 0021 001122 12538187
227 2 1222 100001 0011 22211111112211323222 11111123212121111211 33223321423211311322 0111 333333 22531187
228 5 0000 000000 0000 21132123112321333222 12223334332222222323 23333322233323322322 0021 002233 12511187
229 1 1232 100000 0001 22201123333322022222 22211112224222222222 11113322333222222222 0222 220033 16414323
230 5 0000 000000 0000 22233122222222222222 22222222223232222232 23332223333222322322 0011 002222 21538187
231 5 0000 000000 0000 24432323333332333333 12222222222222222222 22222332333222332322 0021 002233 12531187
232 5 0000 000000 0000 23221131111321323111 11211112113121111332 33232332434111211311 0031 002233 22531187
233 5 0000 000000 0000 14222322332322321222 22211211223222111222 33233422344211221211 0021 000000 12538187
234 5 0000 000000 0000 14421123213221323222 13132122323212122332 33443422433312422321 0011 000000 22548187
235 5 0000 000000 0000 23322122222211212222 11121122111112112111 22223333244211311211 0011 003333 12528787
236 5 0000 000000 0000 22232212222222324423 21112222222211122222 32234432434322321211 0027 002222 22511187
237 2 1122 111000 0110 23431122111221114222 11111111113211111111 22334222334414311111 4117 222211 12531187
238 5 0000 000000 0000 22221111222221323222 22212222222222221221 22223312323212312211 0011 000000 12528187
239 5 0000 000000 0000 25511111111131513222 11121111111111112221 32435552444211311311 0033 001111 12531187
240 1 2121 100000 0100 12311124122231314111 11111121112111121111 11113312222211211211 0111 333333 12511187
241 5 0000 000000 0000 12312232112231453223 11111122211111112231 11331321123111122311 0021 001222 22531187
242 5 0000 000000 0000 23223322333433322322 12223222322222222333 23313431434321411322 0011 000000 22538187
243 1 1112 100000 0100 33322324334443332222 23232233212232231122 22232332444312322332 0121 332233 22511187
244 3 1111 100000 0100 22322133423231232222 11112223223222223332 23234432423323332222 4121 233333 22511187
245 5 0000 000000 0000 33221212222331333223 11111112111111112222 22233322434323422211 0021 000000 22528187
246 1 1111 010000 0100 32312244442322323222 32112322222312222223 23232322433332232322 0121 334344 12528187
247 5 0000 000000 0000 22211123111322331211 21111322221322211221 22232212333212211122 0041 001122 12538187
248 5 0000 000000 0000 12312112223332224333 12222232223232112222 12235451323311211311 0021 000333 12528187
249 2 1122 100001 0101 32222322232222323323 22232223223232222222 22343333333221222322 0321 222222 12538187
250 5 0000 000000 0000 22313112111321213122 11111123111321122221 23122331323111331311 0021 001133 22521187
251 1 1121 100000 0100 12411122222211212233 11111111111111111222 12233441414111111411 0417 111111 22531187
252 5 0000 000000 0000 23424222222332233223 12222213222232222222 33233332434322232222 6021 000000 12531187
253 4 0000 000000 0000 12211111222221244422 11111112211122112221 22212242444412422221 0011 001221 21538187
254 1 1222 100000 1000 33332233333333333222 32202223233322222232 22232222323222332222 0212 222233 12838187
255 5 0000 000000 0000 32112132111331212111 11123322323221112222 33313521544413421211 0021 001122 12531187
256 5 0000 000000 0000 12311111222332232222 11111122112111111111 22112322434222222222 0021 002222 12531187
257 1 1142 100000 0001 33432334323142334233 33234444224322212111 22323332233313321321 0117 232333 12511187
258 1 4254 110101 0111 31322321221331123223 22112222123233231232 33234443344312232332 0227 332323 12512187
259 2 1151 000001 0100 31111113222221133111 11123322223321111111 12234433224211111211 3225 232355 22531187
260 2 3133 100111 0011 22411321224322114323 21123323213433222232 22242213133211121312 0137 222233 22531187
261 5 0000 000000 0000 23212211111221122333 21111112113211111221 22233322422112421211 0022 002232 12531187
262 5 0000 000000 0000 23222222222221323222 11112222111122222222 22223222423211321211 0012 001122 12522187
263 5 0000 000000 0000 11322132222331312112 11221131112111122323 11113333311121312111 0000 002233 12528187
264 5 0000 000000 0000 22222112222222222222 11112333223232222223 22223332333211322322 0041 002233 21538187
265 1 1132 100001 0011 33321311111222222222 22222122122221121221 12112111222211211122 0131 223333 12531187
266 5 0000 000000 0000 23232233222421333222 11112233222222222333 23332223333222232222 0031 002244 22518187
267 5 0000 000000 0000 23322223222222233223 22222222213222122122 23233333322211202321 0031 001122 22531187
268 5 0000 000000 0000 23222222222221333223 21212224212232222222 33332232233323422322 0017 002233 22511187
269 1 1121 100000 0011 25322223444231313222 12222234214412113444 21123321435212422312 0321 132233 22511187
270 5 0000 000000 0000 23221232112221223111 11112222211221111111 22223332333223333321 0021 002244 22541187
271 5 0000 000000 0000 21522111333332113445 22111112132121111111 21435553112232122322 0021 002211 12531187
272 5 0000 000000 0000 11111113133111112111 11112213211111111111 13333311555511111511 0041 003232 12532187
273 5 0000 000000 0000 12221212333222222222 12223333334332123323 22332211434312211212 0016 002222 22531187
274 3 5322 100001 1010 12213115212321332222 11111111111111111211 22122211222211111211 1111 222233 22531187
275 5 0000 000000 0000 22312222222221223333 22122222213212222222 23223332422232222212 0037 002233 12311187
276 5 0000 000000 0000 23212221222212222333 12122212213312111222 12212322333211211211 0021 001111 22531187
277 5 0000 000000 0000 22322222222222222333 22232222213322113332 22333432444222222322 0031 000000 12528187
278 5 0000 000000 0000 23432332333332323333 22223222223322223322 33233332433311312322 0021 003333 22531187
279 5 0000 000000 0000 22312221233121321112 11112112112211112332 23343332434423322322 0021 000000 12538187
280 3 1111 100000 0100 33211111113332332111 11111111112222222222 22233322333322233322 1217 333443 22531187
281 3 1122 100000 0100 42111124334343214211 12143113113322221411 32333523323212422332 1147 343344 22438187
282 2 1111 100000 0010 31212211213312111233 22122223112213213311 33422321555523231212 0412 233333 22438187
283 2 1122 100000 0001 11231212223232311111 11112234223222122222 13133322334211232222 0327 222233 22428187
284 5 0000 000000 0000 23231312322221232211 11112123211121121222 11333332233111321321 0043 002222 21438187
285 5 0000 000000 0000 11311111111111221311 11111112111111111111 13323321422211311111 0024 001111 12438187
286 5 0000 000000 0000 12123133332232323211 12112222223213222332 33322221534323432222 0022 002222 12438187
287 4 0000 000000 0000 32112111211221323323 22121123113321211111 33333433455311322211 0027 003333 22438187
288 2 1134 100001 1010 23321111223321113111 11112212213232111122 23232331323222222422 0212 221333 22411187
289 2 1112 100001 0100 22111132322242231111 32232323323312133333 33433324555423433221 0221 222243 12438187
290 5 0000 000000 0000 32211112222321333222 12222123112222221232 12213332322121442322 0045 002222 12438187
291 2 1112 110000 0011 31221124312121124111 21112222113312111313 11121311333111233333 0111 333434 22431187
292 5 0000 000000 0000 41131111212221113222 11112123112221112222 12323432244211313322 4324 001122 22438187
293 5 0000 000000 0000 12111111111111111111 11112221112222111222 23335531113211311211 0041 001111 22418187
294 5 0000 000000 0000 22221233222222212333 23222222223322222222 22333323333322333333 0037 003333 21418187
295 5 0000 000000 0000 32211113332332221111 11113223333332211121 34443453534323432322 0021 003433 22438187
296 1 2221 100010 0011 23221234211331124122 21123233223332211222 33221231345211311321 0147 333343 22431187
297 5 0000 000000 0000 32221133222222222222 11112212212211111233 23333322434411312111 0024 002322 22438187
